"","0.9","0.85","0.8","0.75","0.7","0.65","0.6","0.55","0.5","0.45","0.4","0.35","0.3","0.25","0.2","0.15","0.1","0.05","0","-0.05","-0.1","-0.15","-0.2","-0.25","-0.3","-0.35","-0.4","-0.45","-0.5","-0.55","-0.6","-0.65","-0.7","-0.75","-0.8","-0.85","-0.9","-0.95","-1"
"550",0.744561353266883,0.785448303391866,0.831645455238188,0.887692385259367,0.914113627447894,0.927693239139472,0.92535276709703,0.931556850587237,0.919361654048483,0.91312562212829,0.911398164236168,0.901685906464449,0.894121042733578,0.884283670541602,0.885228571489131,0.873431703078304,0.872653254824805,0.867534023902764,0.874756160221209,0.87762086824598,0.870065049995575,0.874329976333977,0.87250088562279,0.879088648234301,0.869263207043848,0.870200222803629,0.873712136116758,0.870362492685505,0.877789306557783,0.872658616136292,0.868899124363276,0.8726588468542,0.877309741928461,0.875552887821706,0.870612627186208,0.868018116972777,0.874263905514234,0.871699673180134,0.867896532448353
"600",0.752630517201834,0.790167731974951,0.842620821947104,0.895056844123504,0.929477999827417,0.928442365025248,0.92904912953716,0.930182733895261,0.918525355082038,0.918349457990616,0.916343733215459,0.910190926501631,0.902174638739801,0.896218618877816,0.893045176116433,0.88851718206579,0.885363750365171,0.890183987947099,0.885532892045514,0.881288305146834,0.883885544991248,0.884891489143319,0.885064134723583,0.884851165230298,0.880817335014091,0.887264120357965,0.88915780221062,0.884189841249835,0.875105831796001,0.888735488033819,0.885215088313628,0.883488207235984,0.884477995637453,0.883423915012956,0.880863373009602,0.885338493467293,0.882524744857382,0.879812923728672,0.884054626301901
"650",0.765355858040466,0.79958319496873,0.836502206247957,0.877367539027845,0.922665051060421,0.936109276083175,0.931919956609571,0.937215669234162,0.923410867791247,0.919610174180802,0.915551102481078,0.899935809668655,0.886657262128269,0.890460001809665,0.888156233033204,0.882770064203675,0.882001041709767,0.877500279723254,0.878388777579915,0.881914588125047,0.886205055238741,0.882348959629321,0.880109957511717,0.877686839166646,0.885894835231564,0.878954814473628,0.884062512968362,0.879298692090397,0.878740526047822,0.884930966759337,0.882672201941576,0.883104715496637,0.886685811966646,0.885969242795256,0.880510187971856,0.882972189173159,0.880371052398372,0.888882706975395,0.883540160006868
"700",0.778396856099466,0.802473695832086,0.847488890789778,0.885783032093905,0.930202866102429,0.933177599920823,0.943849032695547,0.943559880836422,0.938560985292528,0.934870293481095,0.931418864566526,0.920090181545391,0.901507866254749,0.895035418207767,0.904533207824234,0.893881226101066,0.888824988531076,0.886940657084545,0.890426996892738,0.892622916782519,0.892678551842428,0.892427466867505,0.891778089472725,0.894458750458275,0.885495445514122,0.894517592240688,0.892422127467585,0.895657000328832,0.89272008319835,0.885537879085354,0.898322820971344,0.886214971361572,0.896862817410273,0.893122398974485,0.892425084869274,0.890383206613239,0.891814457753979,0.890348133712258,0.892872406355661
"750",0.783090792180965,0.816620544919287,0.84147822007051,0.891421246791696,0.932784826991781,0.935554171973786,0.944690721722926,0.942978336340371,0.936540463865493,0.923887888970629,0.925868996992895,0.923273222887759,0.901617190528607,0.892086533151901,0.89949670759983,0.895307960251583,0.891928972609449,0.888126989035613,0.8923628679666,0.892238805993212,0.8924779851879,0.90136198616069,0.895153802963284,0.889084408208254,0.892303579262526,0.89312933151438,0.893887108523781,0.896049400543806,0.891689428194932,0.893802362719031,0.890712032348027,0.8953178990681,0.898430036575965,0.900335096903845,0.884023733229223,0.889753438338159,0.891858762321884,0.891123450174047,0.893899348570768
"800",0.800745714320331,0.825950252500338,0.850329507284824,0.892772371809927,0.926119838753572,0.93846303704908,0.948422495104784,0.942993413648388,0.936703912888177,0.922639808220124,0.929625826082368,0.921699977399972,0.913060299886285,0.915939058051761,0.912104711241549,0.90310983497316,0.895866786751812,0.898265461975961,0.89586756600112,0.900045311658935,0.896617545865062,0.895226034646991,0.895526566602497,0.894099592572246,0.890108045159509,0.895984937768007,0.890035713881041,0.900117087601325,0.898192606285744,0.898454251936444,0.894641603523295,0.898340553731759,0.894959166053282,0.894272455955777,0.900290644939379,0.88853691192986,0.897676543610195,0.896218099331684,0.892092931320915
"850",0.793187104522819,0.821656979620956,0.857448249327499,0.896939539337342,0.935178269451254,0.948241706162244,0.95642663632056,0.948782409229943,0.941326165683198,0.938744826324417,0.935621588137082,0.930913413491076,0.92044080564952,0.913402232004437,0.912260578483648,0.907618483037135,0.908533998596045,0.903455740378823,0.906073692841837,0.90250504483931,0.907334369420181,0.905132861635576,0.898585166298948,0.907125336471272,0.904851569024368,0.900109419776172,0.900061598039527,0.900573690097709,0.901444495340176,0.903609107245063,0.904945254450852,0.900929728957266,0.903156785992401,0.901369499537647,0.903086481159542,0.903761314481782,0.903329234597076,0.905087029397445,0.905239297025139
"900",0.79642874500955,0.821936870290405,0.862561427624272,0.892893473698986,0.937768441391514,0.94533668425652,0.957258637788378,0.94657218279666,0.943064237577389,0.94142789116998,0.942465119121598,0.937159218493725,0.923555185572804,0.914994791094284,0.90835323429382,0.900009461686,0.896115059839212,0.898569876944915,0.895962575855849,0.890943470477114,0.90901684683339,0.892973372042872,0.894599121774104,0.897812907519743,0.896204873008939,0.90065854515181,0.900233161928812,0.893889167628088,0.892800292088595,0.893561047784203,0.904816742691929,0.899108600326537,0.896684864511828,0.903428157776852,0.899229560903264,0.8988786245472,0.89383428688362,0.896394054922195,0.896570195844856
"950",0.796407889632818,0.823774148466155,0.870179926344688,0.900089932062706,0.936845575121656,0.944447189996358,0.959615689714534,0.95066433074564,0.943723670600623,0.942535806013735,0.937449130512222,0.927287996185619,0.930569046877924,0.918137567971696,0.905796795673764,0.896304053010585,0.897807881043171,0.89477261383413,0.89840521677395,0.900798462626056,0.901073506672369,0.89550110992939,0.895895068772726,0.898068892059073,0.904717395758013,0.899942491938988,0.899895301963373,0.905411593178537,0.900664564041326,0.898228343865793,0.900725099835291,0.900642354468858,0.901098319805225,0.892833731095016,0.898730688546527,0.900355851825665,0.906263112202265,0.897663618209335,0.900033620603429
"1000",0.790244238112648,0.828646229583911,0.873398891041044,0.907930192638644,0.942572314098835,0.951377173525421,0.960871669215276,0.953625333920135,0.949809507683646,0.939131382744322,0.941661247125749,0.932905561885329,0.930771036526637,0.915498805738968,0.912085337835196,0.906334842418476,0.901701092993755,0.902633747101096,0.901330317317498,0.895539347560865,0.906746176115593,0.89828053844968,0.898926292334721,0.901734464433159,0.905224922052076,0.899146248062762,0.898887671926968,0.9019019074229,0.896896873132817,0.900335619505052,0.89490029138269,0.902313455871342,0.895824185209768,0.902679810142185,0.90221137155878,0.900190241557235,0.908275772553924,0.901537768167316,0.902341160600666
